index	task_name	video_name	question_id	question	answer_number	candidates	answer
TiQBTesZUJQ842	documentary_entity recognition	TiQBTesZUJQ.mp4	TiQBTesZUJQ842	There is a scene of of cutting trees to get the sap in the video. Immediately after it there is a scene of man's arm. What's tattooed on the man's arm?	0	['A skull and bones', 'A cat', 'A word', 'A Dog']	A skull and bones
TiQBTesZUJQ843	documentary_reasoning	TiQBTesZUJQ.mp4	TiQBTesZUJQ843	When do animals move out?	1	['Noon', 'Night', 'Early morning', 'Morning']	Night
TiQBTesZUJQ847	documentary_event understanding	TiQBTesZUJQ.mp4	TiQBTesZUJQ847	What is the most likely animal the men try to hunt at 13:13?	3	['Fish', 'Lamb', 'Deer', 'Wild boar']	Wild boar
TiQBTesZUJQ848	documentary_event understanding	TiQBTesZUJQ.mp4	TiQBTesZUJQ848	The video contains lots of ___ clips.	2	['Marine', 'Plateau', 'Rain forest', 'Forest']	Rain forest
TiQBTesZUJQ850	documentary_entity recognition	TiQBTesZUJQ.mp4	TiQBTesZUJQ850	What tool do people use to pick up a sticky, white to transparent food substance?	0	['Chopsticks', 'Spoon', 'Spatulas', 'Syringes']	Chopsticks
TiQBTesZUJQ851	documentary_event understanding	TiQBTesZUJQ.mp4	TiQBTesZUJQ851	What are the people going to do from 16:30-16:35?	2	['Swimming', 'Rowing', 'Fishing', 'Diving']	Fishing
TiQBTesZUJQ854	documentary_entity recognition	TiQBTesZUJQ.mp4	TiQBTesZUJQ854	What kind of transportation do the people carry on the boat?	2	['Car', 'Bike', 'Motocycle', 'Skateboard']	Motocycle
TiQBTesZUJQ855	documentary_summarization	TiQBTesZUJQ.mp4	TiQBTesZUJQ855	What happens between 22:17-42:05?	2	['Reporter spends three months with the Penan people, understanding their psychological characteristics and documenting the lifestyle of some Penan people living in the city', 'Reporter spends three months with the Penan people, learning about their history, lifestyle, how to hunt, how to use darts, and also documented the lifestyle of some Penan people living in the city', 'Reporter spends three months with the Penan people, learning about their history, lifestyle, how to hunt, how to use darts, and also recorded the lifestyle of some Penan people living in the village', 'Reporter spends three months with the Penan people, understanding their psychological characteristics and recording the lifestyle of some of the Penan people living in the countryside']	Reporter spends three months with the Penan people, learning about their history, lifestyle, how to hunt, how to use darts, and also recorded the lifestyle of some Penan people living in the village
TiQBTesZUJQ856	documentary_entity recognition	TiQBTesZUJQ.mp4	TiQBTesZUJQ856	One of the woman give the reporter a kind of beverage in a glass cup, that is ___.	3	['Voldka', 'Sparkling water', 'Spirte', 'Rice wine']	Rice wine
TiQBTesZUJQ857	documentary_entity recognition	TiQBTesZUJQ.mp4	TiQBTesZUJQ857	What is Saya's daughter doing at 34:22?	3	['Playing with toys', 'Writing homework', 'Scratching her leg', 'Playing with monkey']	Playing with monkey
TiQBTesZUJQ858	documentary_event understanding	TiQBTesZUJQ.mp4	TiQBTesZUJQ858	There is a close-up scene of a woman doing something on a leaf. She is ___.	0	['Making a fire', 'Peeling a tree', 'Sharpening a knife', 'Making a food']	Making a fire
TiQBTesZUJQ859	documentary_entity recognition	TiQBTesZUJQ.mp4	TiQBTesZUJQ859	___ is an insect appears in the video.	1	['Mantis', 'Scorpion', 'Spider', 'Cockroach']	Scorpion
TiQBTesZUJQ860	documentary_entity recognition	TiQBTesZUJQ.mp4	TiQBTesZUJQ860	What kind of transportation does the reporter use to leave the tribe?	3	['Boat', 'Bike', 'Motorcycle', 'Car']	Car
TiQBTesZUJQ869	documentary_reasoning	TiQBTesZUJQ.mp4	TiQBTesZUJQ869	What might the reporter do?	3	['Plan to visit the Penan tribe in the near future', 'Plan to live in the Penan tribe in the distant future', 'Plan to live in the Penan tribe in the near future', 'Plan to visit the Penan tribe in the more distant future']	Plan to visit the Penan tribe in the more distant future
5dZ_lvDgevk898	documentary_entity recognition	5dZ_lvDgevk.mp4	5dZ_lvDgevk898	Who is the man wearing glasses, a black suit, and a blue patterned tie?	2	['Ma Huateng', 'Jack Ma', 'Li Kaifu', 'Robin Li']	Li Kaifu
5dZ_lvDgevk899	documentary_event understanding	5dZ_lvDgevk.mp4	5dZ_lvDgevk899	What type of video is this?	0	['A technology documentary', 'A news report', 'A travel documentary', 'A travel vlog']	A technology documentary
5dZ_lvDgevk900	documentary_key information retrieval	5dZ_lvDgevk.mp4	5dZ_lvDgevk900	What is the label on the toggle switch button after the first driver sitting in a truck without driving in chapter 2 'The promise' of the video?	0	['Engaged', 'Technology', 'Embark', 'Speed']	Engaged
5dZ_lvDgevk901	documentary_reasoning	5dZ_lvDgevk.mp4	5dZ_lvDgevk901	Is the autonomous vehicle driving scene after a man in black said something real or simulated?	0	['The scene is filmed in reality', 'The scene is a simulated representation of reality', 'This scene has neither simulation nor reality', 'This scene has both simulation and real-life scenarios']	The scene is filmed in reality
5dZ_lvDgevk903	documentary_reasoning	5dZ_lvDgevk.mp4	5dZ_lvDgevk903	What is the relationship between the first two people appear in the video after the appearance of blue words 'TRUCK WASH' on a blue factory?	2	['Colleagues', 'Husband and wife', 'Interviewer and interviewee', 'Brother and sister']	Interviewer and interviewee
5dZ_lvDgevk908	documentary_event understanding	5dZ_lvDgevk.mp4	5dZ_lvDgevk908	Around what year do the blue and red lines intersect?	1	['Around 2006', 'Around 1996', 'Around 2001', 'Around 1991']	Around 1996
5dZ_lvDgevk911	documentary_entity recognition	5dZ_lvDgevk.mp4	5dZ_lvDgevk911	How do the main characters interact with each other after the appearance of book 'Zurked' with a thumb down on the book?	0	['People listening to a speaker on stage', 'A mentor guiding a student', 'Individuals collaborating on a project', 'Characters engaging in a group discussion']	People listening to a speaker on stage
5dZ_lvDgevk912	documentary_event understanding	5dZ_lvDgevk.mp4	5dZ_lvDgevk912	Based on the visual cues, what is on the scene before the scene focus on a water glass with white top and gray bottom with words 'Promotional Video' in the upper left corner of the video	3	['Showcasing innovative working automation', 'Demonstration of futuristic schools', 'Exhibition of advanced labotoray technology', 'Smart home scenes display']	Smart home scenes display
5dZ_lvDgevk913	documentary_key information retrieval	5dZ_lvDgevk.mp4	5dZ_lvDgevk913	Which account's Facebook page is displayed with 28402 likes?	3	['Pope Benedict XVI', 'Hillary Clinton', 'Tell Me Now', 'Your News Wire']	Your News Wire
5dZ_lvDgevk914	documentary_event understanding	5dZ_lvDgevk.mp4	5dZ_lvDgevk914	How many people are interviewed in the M.I.T. AI Lab for using AI to learn about cancer detection with mammogram data?	1	['0', '2', '1', '3']	2
5dZ_lvDgevk916	documentary_reasoning	5dZ_lvDgevk.mp4	5dZ_lvDgevk916	What goals or objectives are the man holding a woman's arm trying to achieve at 101:21?	2	['Ensuring safety', 'Accompanying and showing courtesy', 'Arresting', 'Displaying friendliness']	Arresting
5dZ_lvDgevk917	documentary_entity recognition	5dZ_lvDgevk.mp4	5dZ_lvDgevk917	What is the most possible relationships among the people at 103:57?	2	['Family', 'Classmates', 'Colleagues', 'Strangers']	Colleagues
5dZ_lvDgevk918	documentary_event understanding	5dZ_lvDgevk.mp4	5dZ_lvDgevk918	Based on the visual elements, can you identify the theme of this video?	0	['AI technology', 'Future cities', 'Industrial innovation', 'Automation and robotics']	AI technology
GcRKREorGSc977	documentary_entity recognition	GcRKREorGSc.mp4	GcRKREorGSc977	What is the animal in the first scene that appears after the opening cloud scene?	3	['The little lion', 'The bat-eared fox', 'The ostrich', 'The deer']	The deer
GcRKREorGSc978	documentary_entity recognition	GcRKREorGSc.mp4	GcRKREorGSc978	What is the animal that appears in the picture after the first appearance of a lion?	3	['The deer', 'The little lion', 'The bat-eared fox', 'The ostriches']	The ostriches
GcRKREorGSc979	documentary_reasoning	GcRKREorGSc.mp4	GcRKREorGSc979	What are the two deer seen in the first half of the video doing?	0	['They are sleeping', 'They are fighting', 'They are mating', 'They are hunting']	They are sleeping
GcRKREorGSc983	documentary_entity recognition	GcRKREorGSc.mp4	GcRKREorGSc983	What is a bat-eared fox licking in the grass in the middle of the picture?	3	['Grass', 'Another fox', 'Hand', 'Tail']	Tail
GcRKREorGSc984	documentary_entity recognition	GcRKREorGSc.mp4	GcRKREorGSc984	What are the three animals that appear after two deer eat grass and play with their horns?	2	['Three lions play with each other', 'Three leopard foxes play with each other', 'Three bat-eared foxes play with each other', 'Three deers play with each other']	Three bat-eared foxes play with each other
GcRKREorGSc985	documentary_entity recognition	GcRKREorGSc.mp4	GcRKREorGSc985	What color is the cloud layer captured for the second time in the video?	2	['Black', 'Pink', 'Golden', 'Blue']	Golden
GcRKREorGSc989	documentary_temporal grounding	GcRKREorGSc.mp4	GcRKREorGSc989	What happens from 28:37-29:10?	1	['African fish eagles fly in the sky', 'African goshawks fly in the sky', 'White-bellied sea eagles fly in the sky', 'Namaqua doves fly in the sky']	African goshawks fly in the sky
GcRKREorGSc991	documentary_event understanding	GcRKREorGSc.mp4	GcRKREorGSc991	What animal is one of the five animals that appears in the picture walking on the grass?	2	['African goshawks', 'Namaqua doves', 'Bateleur', 'Helmeted guineafowl']	Bateleur
GcRKREorGSc992	documentary_event understanding	GcRKREorGSc.mp4	GcRKREorGSc992	What color is the grass around the lioness lying alone in the grass?	0	['Yellow', 'Grey', 'Black', 'Green']	Yellow
GcRKREorGSc993	documentary_event understanding	GcRKREorGSc.mp4	GcRKREorGSc993	What happens after two lions lying on the grass enjoying sunshine, and then a bird standing on top of a rock?	3	['Ostrich drink water', 'Deers eat the grass', 'Giraffes eat the grass', 'Zebra eat the grass']	Zebra eat the grass
GcRKREorGSc995	documentary_event understanding	GcRKREorGSc.mp4	GcRKREorGSc995	What appears on the screen before five deers eating the grass and then two giraffes walking on the grass?	2	['Bat-eared fox', 'Bateleur', 'Greater kudu', 'Deer']	Greater kudu
GcRKREorGSc996	documentary_event understanding	GcRKREorGSc.mp4	GcRKREorGSc996	What is the second other animal that appears after the great kudu?	2	['Helmeted guineafowl', 'Namaqua doves', 'African fish eagle', 'Bateleur']	African fish eagle
GcRKREorGSc998	documentary_event understanding	GcRKREorGSc.mp4	GcRKREorGSc998	What appears in the water before the scene of a hippo eating grass?	0	['Hippo', 'African elephant', 'Crocodile', 'African fish eagle']	Hippo
GcRKREorGSc999	documentary_event understanding	GcRKREorGSc.mp4	GcRKREorGSc999	What appears on the screen before the scene where a Nile monitor walks towards the right, making a hissing sound with its tongue, respective to the camera's view?	2	['Black-winged stilt', 'Crimson-breasted shrike', 'Lilac-breasted roller', 'Bat-eared fox']	Lilac-breasted roller
GcRKREorGSc1000	documentary_event understanding	GcRKREorGSc.mp4	GcRKREorGSc1000	What appears after a lilac-breasted roller shows up for the first time?	3	['Namaqua doves', 'Helmeted guineafowl', 'African fish eagle', 'Nile monitor']	Nile monitor
GcRKREorGSc1001	documentary_entity recognition	GcRKREorGSc.mp4	GcRKREorGSc1001	What animal licks its fur and then looks straight to the camera?	2	['Tiger', 'Bat-eared fox', 'African ground squirrel', 'African openbill']	African ground squirrel
GcRKREorGSc1002	documentary_event understanding	GcRKREorGSc.mp4	GcRKREorGSc1002	What happens after the series of close-up shots of lions?	3	['Leopards and deers run', 'Lions and zebra run', 'Lions and deers run', 'Zebra and deers run']	Zebra and deers run
xi6r3hZe5Tg1055	documentary_event understanding	xi6r3hZe5Tg.mp4	xi6r3hZe5Tg1055	What type of video is this?	2	['Natural scenery', 'History', 'National geographic', 'Humanities']	National geographic
xi6r3hZe5Tg1069	documentary_entity recognition	xi6r3hZe5Tg.mp4	xi6r3hZe5Tg1069	What color watch do respondents wearing blue short sleeves and glasses wear?	1	['Golden', 'Black', 'Red', 'Blue']	Black
xi6r3hZe5Tg1070	documentary_entity recognition	xi6r3hZe5Tg.mp4	xi6r3hZe5Tg1070	What color hats do children wearing yellow short sleeves wear?	1	['Black', 'Orange', 'Blue', 'Red']	Orange
xi6r3hZe5Tg1071	documentary_reasoning	xi6r3hZe5Tg.mp4	xi6r3hZe5Tg1071	What is the relationship between the lady in blue clothes and the kid in yellow clothes?	3	['Friendship', 'Stranger relationship', 'Mother-child relationship', 'Teacher-student relationship']	Teacher-student relationship
xi6r3hZe5Tg1076	documentary_entity recognition	xi6r3hZe5Tg.mp4	xi6r3hZe5Tg1076	What is hanging around the neck of the girl observing birds in the forest in the video?	0	['Telescope', 'Necklace', 'Watercup', 'Camera']	Telescope
xi6r3hZe5Tg1077	documentary_entity recognition	xi6r3hZe5Tg.mp4	xi6r3hZe5Tg1077	What animal is this at 42:00?	3	['Horse', 'Cow', 'Bird', 'Chicken']	Chicken
xi6r3hZe5Tg1079	documentary_entity recognition	xi6r3hZe5Tg.mp4	xi6r3hZe5Tg1079	What animal appears after the interview with Karen Sim and Jeffrey Chong?	1	['Bird', 'Dragonfly', 'Butterfly', 'Lizard']	Dragonfly
xi6r3hZe5Tg1080	documentary_entity recognition	xi6r3hZe5Tg.mp4	xi6r3hZe5Tg1080	What animal is shown in the scene that follows the scene Karen Sim submits a sighting photo and earns a badge on the phone?	2	['Whale', 'Crocodile', 'Lizard', 'Hippo']	Lizard
xi6r3hZe5Tg1082	documentary_entity recognition	xi6r3hZe5Tg.mp4	xi6r3hZe5Tg1082	What color is the device that Mark Wong wears to monitor his health?	1	['Black', 'Dark blue', 'Red', 'Yellow']	Dark blue
xi6r3hZe5Tg1083	documentary_entity recognition	xi6r3hZe5Tg.mp4	xi6r3hZe5Tg1083	When the video discusses water reservoir, which animal lives in water appear?	0	['Carp', 'Jellyfish', 'Frog', 'Squid']	Carp
Z4HGQL_McDQ1112	documentary_entity recognition	Z4HGQL_McDQ.mp4	Z4HGQL_McDQ1112	What is the yellow semi-circular tool used by black clad engineers in cars?	3	['Wheel', 'Bearing', 'Engine', 'Brake caliper']	Brake caliper
Z4HGQL_McDQ1113	documentary_key information retrieval	Z4HGQL_McDQ.mp4	Z4HGQL_McDQ1113	What kind of Mercedes-Benz car is this black one?	0	['Maybach', 'AMG GT', 'C class', 'E class']	Maybach
Z4HGQL_McDQ1114	documentary_event understanding	Z4HGQL_McDQ.mp4	Z4HGQL_McDQ1114	What happens from 04:45-05:25?	0	['They replace the exhaust pipe of the car', 'They replace the tail lights of the car', 'They change tires on cars', 'They replace the brake pads on the car']	They replace the exhaust pipe of the car
Z4HGQL_McDQ1115	documentary_event understanding	Z4HGQL_McDQ.mp4	Z4HGQL_McDQ1115	What is Samir Boulahya doing when his name first appears?	2	['He is replacing the exhaust pipe on his car', 'He is changing the tires on the car', 'He is replacing the brake pads on the car', 'He is replacing the wheels on the car']	He is replacing the brake pads on the car
